2021-01-13 13:59:58.681813 (MainThread): Running with dbt=0.18.1
2021-01-13 13:59:58.888816 (MainThread): running dbt with arguments Namespace(cls=<class 'dbt.task.compile.CompileTask'>, debug=False, defer=None, exclude=None, full_refresh=False, log_cache_events=False, log_format='default', models=None, parse_only=False, partial_parse=None, profile=None, profiles_dir='D:\\Users\\sandugul\\.dbt', project_dir=None, record_timing_info=None, rpc_method='compile', selector_name=None, single_threaded=False, state=None, strict=False, target='uat_fds_nplus', test_new_parser=False, threads=None, use_cache=True, use_colors=None, vars='{}', version_check=True, warn_error=False, which='compile', write_json=True)
2021-01-13 13:59:58.889789 (MainThread): Tracking: tracking
2021-01-13 13:59:58.890816 (MainThread): Sending event: {'category': 'dbt', 'action': 'invocation', 'label': 'start', 'context': [<snowplow_tracker.self_describing_json.SelfDescribingJson object at 0x00000236763B1640>, <snowplow_tracker.self_describing_json.SelfDescribingJson object at 0x0000023676885D90>, <snowplow_tracker.self_describing_json.SelfDescribingJson object at 0x0000023676885190>]}
2021-01-13 13:59:58.936802 (MainThread): Partial parsing not enabled
2021-01-13 13:59:58.937821 (MainThread): Parsing macros\get_custom_schema.sql
2021-01-13 13:59:58.940823 (MainThread): Parsing macros\adapters.sql
2021-01-13 13:59:59.020821 (MainThread): Parsing macros\catalog.sql
2021-01-13 13:59:59.038817 (MainThread): Parsing macros\relations.sql
2021-01-13 13:59:59.039820 (MainThread): Parsing macros\materializations\snapshot_merge.sql
2021-01-13 13:59:59.042819 (MainThread): Parsing macros\adapters.sql
2021-01-13 13:59:59.071822 (MainThread): Parsing macros\catalog.sql
2021-01-13 13:59:59.074819 (MainThread): Parsing macros\relations.sql
2021-01-13 13:59:59.077819 (MainThread): Parsing macros\materializations\snapshot_merge.sql
2021-01-13 13:59:59.085790 (MainThread): Parsing macros\core.sql
2021-01-13 13:59:59.091819 (MainThread): Parsing macros\adapters\common.sql
2021-01-13 13:59:59.152822 (MainThread): Parsing macros\etc\datetime.sql
2021-01-13 13:59:59.165819 (MainThread): Parsing macros\etc\get_custom_alias.sql
2021-01-13 13:59:59.166828 (MainThread): Parsing macros\etc\get_custom_database.sql
2021-01-13 13:59:59.169835 (MainThread): Parsing macros\etc\get_custom_schema.sql
2021-01-13 13:59:59.172823 (MainThread): Parsing macros\etc\is_incremental.sql
2021-01-13 13:59:59.175821 (MainThread): Parsing macros\etc\query.sql
2021-01-13 13:59:59.177804 (MainThread): Parsing macros\materializations\helpers.sql
2021-01-13 13:59:59.191822 (MainThread): Parsing macros\materializations\common\merge.sql
2021-01-13 13:59:59.210822 (MainThread): Parsing macros\materializations\incremental\helpers.sql
2021-01-13 13:59:59.213839 (MainThread): Parsing macros\materializations\incremental\incremental.sql
2021-01-13 13:59:59.223836 (MainThread): Parsing macros\materializations\seed\seed.sql
2021-01-13 13:59:59.252821 (MainThread): Parsing macros\materializations\snapshot\snapshot.sql
2021-01-13 13:59:59.290821 (MainThread): Parsing macros\materializations\snapshot\snapshot_merge.sql
2021-01-13 13:59:59.293849 (MainThread): Parsing macros\materializations\snapshot\strategies.sql
2021-01-13 13:59:59.317822 (MainThread): Parsing macros\materializations\table\table.sql
2021-01-13 13:59:59.326823 (MainThread): Parsing macros\materializations\view\create_or_replace_view.sql
2021-01-13 13:59:59.333823 (MainThread): Parsing macros\materializations\view\view.sql
2021-01-13 13:59:59.343822 (MainThread): Parsing macros\schema_tests\accepted_values.sql
2021-01-13 13:59:59.347824 (MainThread): Parsing macros\schema_tests\not_null.sql
2021-01-13 13:59:59.350823 (MainThread): Parsing macros\schema_tests\relationships.sql
2021-01-13 13:59:59.353823 (MainThread): Parsing macros\schema_tests\unique.sql
2021-01-13 13:59:59.364822 (MainThread): Partial parsing not enabled
2021-01-13 14:00:00.133815 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cp_monthly_socialmedia_fb".
2021-01-13 14:00:00.154817 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cp_monthly_socialmedia_igm".
2021-01-13 14:00:00.173823 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cp_monthly_socialmedia_platform".
2021-01-13 14:00:00.194822 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cp_monthly_socialmedia_platform_agg".
2021-01-13 14:00:00.214819 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cp_monthly_socialmedia_platform_twitter".
2021-01-13 14:00:00.230818 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cp_monthly_socialmedia_yt".
2021-01-13 14:00:00.249815 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cp_monthly_youtube".
2021-01-13 14:00:00.265813 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cp_monthly_youtube_combined".
2021-01-13 14:00:00.287835 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cp_monthly_yt_platform".
2021-01-13 14:00:00.303822 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cp_monthly_yt_platform_aggregate".
2021-01-13 14:00:00.326817 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cp_network_hours".
2021-01-13 14:00:00.344774 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cp_network_subscribers".
2021-01-13 14:00:00.362820 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cp_tw_followers".
2021-01-13 14:00:00.387820 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cp_yt_followers".
2021-01-13 14:00:00.407824 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cp_yt_followers_gain".
2021-01-13 14:00:00.423829 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_instagram_followers".
2021-01-13 14:00:00.438820 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_youtube_followers".
2021-01-13 14:00:00.456820 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_youtube_subscribers_full_audiencecountries".
2021-01-13 14:00:00.475820 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_youtube_subscribers_full_audiencecountries_unpivot".
2021-01-13 14:00:00.497823 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_cp_monthly_social_followership".
2021-01-13 14:00:00.520803 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_cp_weekly_consumption_by_platform".
2021-01-13 14:00:00.536822 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_cp_daily_followership_by_platform_digitalsnapshot".
2021-01-13 14:00:00.554822 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_cp_daily_int_kpi_ranking_dotcom".
2021-01-13 14:00:00.575823 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_cp_daily_int_kpi_ranking_network".
2021-01-13 14:00:00.592781 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_cp_daily_int_kpi_ranking_tv".
2021-01-13 14:00:00.610826 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_cp_daily_int_kpi_ranking_youtube".
2021-01-13 14:00:00.627787 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_cp_daily_social_followership".
2021-01-13 14:00:00.645847 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_cp_monthly_global_consumption_by_platform".
2021-01-13 14:00:00.663824 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_cp_monthly_global_followership_by_platform".
2021-01-13 14:00:00.680811 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_cp_monthly_social_overview".
2021-01-13 14:00:00.696811 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_cp_weekly_consolidated_kpi".
2021-01-13 14:00:00.713808 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_cp_weekly_consolidated_kpi_visuals".
2021-01-13 14:00:00.733807 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_cp_weekly_social_followership".
2021-01-13 14:00:00.748808 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_cp_weekly_social_followers_by_account".
2021-01-13 14:00:00.770811 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_cp_weekly_social_followers_by_platform".
2021-01-13 14:00:00.789809 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_cp_weekly_social_followers_summary".
2021-01-13 14:00:00.809810 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.aggr_cpg_daily_kit_sales".
2021-01-13 14:00:00.951812 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.aggr_cpg_daily_sales".
2021-01-13 14:00:01.177830 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.aggr_cpg_daily_venue_sales".
2021-01-13 14:00:01.198814 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cpg_kit_sales".
2021-01-13 14:00:01.216825 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cpg_kit_sales_free".
2021-01-13 14:00:01.271831 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cpg_kit_sales_gratis".
2021-01-13 14:00:01.326818 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cpg_kit_sales_regular".
2021-01-13 14:00:01.379841 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cpg_sales".
2021-01-13 14:00:01.401765 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cpg_sales_free".
2021-01-13 14:00:01.469818 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cpg_sales_gratis".
2021-01-13 14:00:01.537822 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cpg_sales_others".
2021-01-13 14:00:01.603840 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_cpg_sales_regular".
2021-01-13 14:00:01.672821 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_cpg_daily_kit_sales".
2021-01-13 14:00:01.690766 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_cpg_daily_sales".
2021-01-13 14:00:01.707806 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_cpg_daily_venue_sales".
2021-01-13 14:00:01.727784 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_daily_fb_published_post".
2021-01-13 14:00:01.745824 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_daily_fb_published_video".
2021-01-13 14:00:01.763806 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_daily_ig_published_frame".
2021-01-13 14:00:01.781944 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_daily_ig_published_post".
2021-01-13 14:00:01.798808 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_daily_ig_published_story".
2021-01-13 14:00:01.817806 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.aggr_kntr_weekly_competitive_program_ratings".
2021-01-13 14:00:01.843807 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.rpt_kntr_schedule_vh_data".
2021-01-13 14:00:01.869807 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_kntr_channel_1".
2021-01-13 14:00:01.889808 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_kntr_country_channel_vh".
2021-01-13 14:00:01.906807 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_kntr_country_vh".
2021-01-13 14:00:01.925806 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_kntr_germany_high_income".
2021-01-13 14:00:01.942807 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_kntr_monthly_country_vh".
2021-01-13 14:00:01.961808 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_kntr_region_vh".
2021-01-13 14:00:01.977789 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_kntr_schedule_vh_data".
2021-01-13 14:00:01.998810 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_kntr_wwe_program_rating".
2021-01-13 14:00:02.016809 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_kntr_wwe_program_rating_schedule".
2021-01-13 14:00:02.035812 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_kntr_monthly_competitive_program_ratings".
2021-01-13 14:00:02.054813 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_kntr_monthly_country_vh".
2021-01-13 14:00:02.074812 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_kntr_monthly_wwe_program_rating".
2021-01-13 14:00:02.094767 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_kntr_monthly_wwe_program_rating_schedule".
2021-01-13 14:00:02.111810 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_kntr_quarterly_competitive_program_ratings".
2021-01-13 14:00:02.129811 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_kntr_quarterly_wwe_program_rating".
2021-01-13 14:00:02.146810 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_kntr_quarterly_wwe_program_rating_schedule".
2021-01-13 14:00:02.164810 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_kntr_schedule_wca_data".
2021-01-13 14:00:02.181813 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_kntr_weekly_competitive_program_ratings".
2021-01-13 14:00:02.199811 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_kntr_weekly_wwe_program_rating".
2021-01-13 14:00:02.217813 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_kntr_yearly_competitive_program_ratings".
2021-01-13 14:00:02.237812 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_kntr_yearly_wwe_program_rating".
2021-01-13 14:00:02.323812 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_kntr_yearly_wwe_program_rating_schedule".
2021-01-13 14:00:02.341812 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_kntr_schedule_vh_data".
2021-01-13 14:00:02.368812 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.rpt_mkt_weekly_owned_media_execution".
2021-01-13 14:00:02.429817 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.rpt_mkt_weekly_paid_media_execution".
2021-01-13 14:00:02.464775 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_mkt_weekly_owned_media_execution".
2021-01-13 14:00:02.481818 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_mkt_weekly_paid_media_execution".
2021-01-13 14:00:02.498816 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.rpt_nl_daily_minxmin_lite_log_ratings".
2021-01-13 14:00:02.521815 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.rpt_nl_daily_wwe_live_commercial_ratings".
2021-01-13 14:00:02.551836 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.rpt_nl_daily_wwe_live_quarterhour_ratings".
2021-01-13 14:00:02.575817 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.rpt_nl_daily_wwe_program_ratings".
2021-01-13 14:00:02.612821 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.rpt_nl_weekly_channel_switch".
2021-01-13 14:00:02.634819 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.rpt_nl_weekly_overlap_derived_4_way_oob".
2021-01-13 14:00:02.670817 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.rpt_tv_weekly_consolidated_kpi".
2021-01-13 14:00:02.694803 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intermediate_nl_absolute_network_total_num".
2021-01-13 14:00:02.710829 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intermediate_nl_absolute_switch_stay_detail".
2021-01-13 14:00:02.730803 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intermediate_nl_absolute_usa_fox_tnt_stay".
2021-01-13 14:00:02.746812 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intermediate_nl_minxmin_ratings".
2021-01-13 14:00:02.764803 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intermediate_nl_ranking".
2021-01-13 14:00:02.781802 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intermediate_nl_set_off_air_absolute_network_num".
2021-01-13 14:00:02.797804 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intermediate_nl_switching_absolute_network_num".
2021-01-13 14:00:02.817803 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_nl_est_time_diff".
2021-01-13 14:00:02.839766 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_nl_lite_log_est".
2021-01-13 14:00:02.857825 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.intm_nl_lite_log_est_modified".
2021-01-13 14:00:02.874804 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_monthly_fin_wwe_live_program_ratings".
2021-01-13 14:00:02.891803 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_monthly_hulu_wwe_vh_data".
2021-01-13 14:00:02.913809 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_monthly_primetime_ratings".
2021-01-13 14:00:02.940804 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_monthly_timeperiod_ratings".
2021-01-13 14:00:02.967805 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_monthly_wwe_live_commercial_ratings".
2021-01-13 14:00:02.989805 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_monthly_wwe_live_program_ratings".
2021-01-13 14:00:03.007805 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_monthly_wwe_live_quarterhour_ratings".
2021-01-13 14:00:03.031806 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_quarterly_fin_wwe_live_program_ratings".
2021-01-13 14:00:03.051830 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_quarterly_primetime_ratings".
2021-01-13 14:00:03.090805 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_quarterly_timeperiod_ratings".
2021-01-13 14:00:03.119806 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_quarterly_wwe_live_commercial_ratings".
2021-01-13 14:00:03.145807 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_quarterly_wwe_live_program_ratings".
2021-01-13 14:00:03.165807 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_quarterly_wwe_live_quarterhour_ratings".
2021-01-13 14:00:03.189806 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_yearly_fin_wwe_live_program_ratings".
2021-01-13 14:00:03.208807 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_yearly_primetime_ratings".
2021-01-13 14:00:03.235807 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_yearly_timeperiod_ratings".
2021-01-13 14:00:03.262808 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_yearly_wwe_live_commercial_ratings".
2021-01-13 14:00:03.289808 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_yearly_wwe_live_program_ratings".
2021-01-13 14:00:03.306816 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_aggr_nl_yearly_wwe_live_quarterhour_ratings".
2021-01-13 14:00:03.328808 (MainThread): Acquiring new redshift connection "model.analytics_engineering_marts.vw_rpt_nl_daily_minxmin_lite_log_ratings".
